URL;Title;Meta-Description
"https://www.heise.de/ratgeber/Outdoor-Kamera-mit-Raspberry-Pi-und-wasserfestem-Gehaeuse-im-Eigenbau-10029877.html";"Outdoor-Kamera mit Raspberry Pi und wasserfestem Gehäuse im Eigenbau | heise online";"Mit einem Raspi, einer Kamera sowie überschaubarem Bastel- und Konfigurationsaufwand kann man sich eine quelloffene Alternative mit guter Videoqualität bauen."
"https://www.heise.de/ratgeber/So-bauen-Sie-einen-AVM-Repeater-fuer-den-Ausseneinsatz-wetterfest-um-10177147.html";"So bauen Sie einen AVM-Repeater für den Außeneinsatz wetterfest um | heise online";"WLAN im Garten ist eine feine Sache. Doch der Fritz-Familie fehlt ein wetterfester Repeater. Mit etwas bastlerischem Geschick können Sie den aber selbst bauen."
"https://www.heise.de/ratgeber/Alte-Apps-retten-Wenn-auf-iPhone-und-iPad-ploetzlich-Apps-fehlen-10183694.html";"Alte Apps retten: Wenn auf iPhone und iPad plötzlich Apps fehlen | heise online";"Beim Wechsel auf ein neues Gerät laden iPad oder iPhone die Apps nachträglich aus dem App Store. So schützen Sie sich vor potenziellem App-Schwund."
"https://www.heise.de/tests/Smartwatch-mit-Blutdruckmessung-Huawei-Watch-D2-im-Test-10185988.html";"Smartwatch mit Blutdruckmessung: Huawei Watch D2 im Test | heise online";"Die Huawei Watch D2 pumpt ihr Armband auf, um den Blutdruck zu messen. Die ermittelten Messwerte sind allerdings mit Vorsicht zu genießen."
"https://www.heise.de/tests/Pulsetto-im-Test-Mit-Stromschlaegen-Stress-abbauen-und-besser-schlafen-10197283.html";"Pulsetto im Test: Mit Stromschlägen Stress abbauen und besser schlafen | heise online";"Der Pulsetto ist ein Wearable, das nichts misst, aber am Hals den Vagusnerv stimuliert. Das soll laut Hersteller das Wohlbefinden steigern und Stress abbauen."
"https://www.heise.de/ratgeber/Festnetzkosten-mit-alternativen-Telefonanbietern-druecken-10198405.html";"Festnetzkosten mit alternativen Telefonanbietern drücken | heise online";"Am 1. Januar 2025 werden die letzten Sparvorwahlen abgeschaltet. Hohe Kosten bei Festnetzanschlüssen lassen sich aber mit günstigen VoIP-Tarifen vermeiden. "
"https://www.heise.de/tests/Apple-Mac-mini-mit-M4-und-M4-Pro-im-Test-10212858.html";"Apple Mac mini mit M4 und M4 Pro im Test | heise online";"Knapp 20 Jahre nach seiner Vorstellung ist der Mac mini so stark und kompakt wie noch nie. Die schnellste Version mit M4 Pro bleibt aber nicht immer leise."
"https://www.heise.de/hintergrund/Wie-man-skriptgesteuert-Nachrichten-an-Teams-Chats-sendet-10215354.html";"Wie man skriptgesteuert Nachrichten an Teams-Chats sendet | heise online";"Kollegen versäumen gelegentlich Teammeetings. In solchen Fällen können Sie sie über eine Chatnachricht an Termine erinnern, etwa mit einem Skript."
"https://www.heise.de/ratgeber/Android-Oberflaechen-reaktiv-programmieren-mit-Jetpack-Compose-10215435.html";"Android-Oberflächen reaktiv programmieren mit Jetpack Compose | heise online";"Die Entwicklung von grafischen Oberflächen in reaktivem Coding liegt im Trend und ist mit Jetpack Compose auch unter Android verfügbar. Der Umstieg lohnt sich."
"https://www.heise.de/hintergrund/KI-So-beeinflussen-Sprachmodelle-unsere-Ueberzeugungen-10219524.html";"KI: So beeinflussen Sprachmodelle unsere Überzeugungen | heise online";"Immer mehr Menschen befragen große Sprachmodelle wie ChatGPT und Gemini. Experimente zeigen, wie solche KI-Systeme die Meinungen ihrer Nutzer verändern."
"https://www.heise.de/ratgeber/c-t-Notfall-Windows-2025-Das-eigene-Notfallsystem-bauen-10222546.html";"c’t-Notfall-Windows 2025: Das eigene Notfallsystem bauen | heise online";"Mit unserem Notfall-Windows können Sie Schädlinge aufstöbern, SSDs klonen, Startprobleme beseitigen, Passwörter zurücksetzen und Daten bergen."
"https://www.heise.de/ratgeber/Erste-Schritte-Probleme-loesen-mit-dem-c-t-Notfall-Windows-10222712.html";"Erste Schritte: Probleme lösen mit dem c't-Notfall-Windows | heise online";"Wenn Sie Daten oder Passwörter wiederherstellen oder den Bootloader oder Systemdateien reparieren wollen, unsere Schritt-für-Schritt-Anleitungen helfen dabei."
"https://www.heise.de/ratgeber/Monitoring-mit-Checkmk-Mit-Phython-eigene-Special-Agents-entwickeln-10224051.html";"Monitoring mit Checkmk: Mit Python eigene Special Agents entwickeln | heise online";"Fehlen Ihnen spezielle Monitoring-Agents in Checkmk und sind auch keine Plug-ins verfügbar, können Sie individuelle Special Agents auch selbst entwickeln. "
"https://www.heise.de/tests/Das-Raspberry-Pi-Compute-Module-5-im-Test-10231897.html";"Das Raspberry Pi Compute Module 5 im Test | heise online";"Die Technik des Raspberry Pi 5 ist nun als Steckmodul CM5 mit neuen Schnittstellen erhältlich, lässt sich in andere Geräte einbauen und ist zum CM4 kompatibel."
"https://www.heise.de/tests/Heim-Multifunktionsdrucker-ab-85-Euro-im-Test-10233385.html";"Heim-Multifunktionsdrucker ab 85 Euro im Test | heise online";"Kompakte Drucker mit guter Ausstattung und ordentlicher Druckqualität sind günstig erhältlich, meist ist jedoch die Tinte teuer. Doch es gibt eine Alternative."
"https://www.heise.de/ratgeber/PySimpleGUI-Komplexe-Bedienoberflaechen-mit-wenig-Code-erstellen-10233948.html";"PySimpleGUI: Komplexe Bedienoberflächen mit wenig Code erstellen | heise online";"Bedienoberflächen sind oft mit vielen Codezeilen verbunden. Die Bibliothek PySimpleGUI will das vereinfachen. Wir erstellen dafür einen Passwort-Generator."
"https://www.heise.de/hintergrund/Lokale-KI-auf-Snapdragon-Notebooks-optimieren-10235387.html";"Lokale KI auf Snapdragon-Notebooks optimieren | heise online";"Windows-Notebooks mit Snapdragon X enthalten neben stromsparenden CPUs auch GPU- und NPU-Kerne. Lokal betriebene LLMs lassen sich für die NPU optimieren. "
"https://www.heise.de/hintergrund/Der-AI-Act-fordert-ein-ausreichendes-Mass-an-KI-Kompetenz-Was-das-bedeutet-10237456.html";"Der AI Act fordert ein ausreichendes Maß an KI-Kompetenz: Was das bedeutet | heise online";"Unternehmen und Behörden müssen für eine ausreichende KI-Kompetenz bei ihren Mitarbeitern sorgen. Das gilt für jede Form des Einsatzes künstlicher Intelligenz."
"https://www.heise.de/ratgeber/Bruno-Open-Source-API-Client-ohne-Herstellercloud-vorgestellt-10240452.html";"Bruno: Open-Source API-Client ohne Herstellercloud vorgestellt | heise online";"Bruno fordert den Entwickler-Standard Postman heraus: Die Software ist quelloffen, kommt ohne Herstellercloud aus und Daten verwaltet man zum Beispiel in Git."
"https://www.heise.de/tests/High-End-Fahrradcomputer-Garmin-Edge-1050-vs-Wahoo-Elemnt-Ace-10240853.html";"High-End-Fahrradcomputer: Garmin Edge 1050 vs. Wahoo Elemnt Ace | heise online";"Die neuen Radcomputer von Garmin und Wahoo zeigen auf ihren Displays große Kartenausschnitte, navigieren mit Sprachansagen und haben virtuelle Klingeln."
"https://www.heise.de/hintergrund/Zoelle-und-Diplomatie-Was-Donald-Trump-2-0-fuer-Apple-bedeuten-koennte-10242297.html";"Zölle und Diplomatie: Was "Donald Trump 2.0" für Apple bedeuten könnte | heise online";"Sollte der Präsident in seiner zweiten Amtszeit Wahlversprechen komplett umsetzen, könnte Apple in Mitleidenschaft gezogen werden. Kann Tim Cook das verhindern?"
"https://www.heise.de/ratgeber/Bauvorschlag-aufruesten-Das-bringen-eine-CPU-und-GPU-beim-Budget-Gamer-2025-10243919.html";"Bauvorschlag aufrüsten:  Das bringen eine CPU und GPU beim Budget-Gamer 2025 | heise online";"Einige Leser wollten unserem günstigen Spiele-Rechner gezielte Performance-Upgrades verpassen. Wir checken, was stärkere Komponenten wirklich bringen."
"https://www.heise.de/tests/DSL-Router-im-Test-TP-Link-VX231v-und-VX800v-10250505.html";"DSL-Router im Test: TP-Link VX231v und VX800v | heise online";"TP-Link will AVM mit günstigen All-in-one-Routern aus dem Markt drängen: Die Modelle VX231v und VX800v sollen alles können, was vergleichbare Fritzboxen bieten."
"https://www.heise.de/tests/Faltbarer-Kamera-Quadrokopter-mit-Propellervollschutz-DJI-Flip-im-Test-10251680.html";"Faltbarer Kamera-Quadrokopter mit Propellervollschutz: DJI Flip im Test | heise online";"Die Flip ist DJIs erste Drohne mit faltbarem, vollflächigem Propellerschutz. Er soll für "ultimative Flugsicherheit" sorgen. "
"https://www.heise.de/tests/Elektroauto-Kia-EV6-GT-Line-im-Test-Frei-von-Ladehemmungen-10252121.html";"Elektroauto Kia EV6 GT-Line im Test: Frei von Ladehemmungen | heise autos";"Der EV6 lädt nach dem Facelift noch etwas flinker als zuvor. Kia hat reichlich Detailpflege unternommen. Ist das Elektroauto rundum empfehlenswert?"
"https://www.heise.de/hintergrund/iPhone-EU-Edition-So-spaltet-Apple-iOS-immer-weiter-auf-10252891.html";"iPhone EU-Edition: So spaltet Apple iOS immer weiter auf | heise online";"In der EU müssen sich iOS und iPadOS immer weiter öffnen – auf Gedeih und Verderb. Im Gegenzug sperrt Apple Funktionen. Was das konkret für die Nutzer bedeutet."
"https://www.heise.de/ratgeber/Vermoegensaufbau-Wie-Sie-mit-ETFs-gezielt-in-Europa-investieren-10253643.html";"Vermögensaufbau: Wie Sie mit ETFs gezielt in Europa investieren | heise online";"Wer angesichts des politischen Umbruchs in den USA lieber bequem in europäische Unternehmen investieren möchte, kann dafür auf zahlreiche ETFs zurückgreifen."
"https://www.heise.de/tests/Massenspeicher-fuer-den-Raspberry-Pi-im-Vergleich-MicroSD-SSD-und-USB-Stick-10256026.html";"Massenspeicher für den Raspberry Pi im Vergleich: MicroSD, SSD und USB-Stick | heise online";"Der Raspi hat einen MicroSD-Kartenleser, bootet aber auch von einer USB-SSD, einem USB-Stick oder einer M.2-SSD im Adapter. Wir erklären die Vor- und Nachteile."
"https://www.heise.de/tests/Vier-USB-Sticks-mit-A-und-C-Steckern-im-Test-10256955.html";"Vier USB-Sticks mit A- und C-Steckern im Test | heise online";"Für den Datentransport zwischen älteren und neuen Geräten sind Sticks mit den beiden Steckertypen USB-A und USB-C praktisch. Wir haben vier Modelle getestet."
"https://www.heise.de/ratgeber/Kaufberatung-Welches-iPad-sollte-es-sein-10258933.html";"Kaufberatung: Welches iPad sollte es sein? | heise online";"Wer sich ein Apple-Tablet zulegen will, steht vor Fragen nach Display, Entspiegelung, Stiftwahl, Tastatur, Prozessor, RAM und Speicher. So wählen Sie richtig."
"https://www.heise.de/ratgeber/DIY-Leuchtbilder-mit-gedruckten-Fotos-basteln-4280186.html";"DIY: Leuchtbilder mit gedruckten Fotos basteln | heise online";"Mehr als nur ein Werbegag: Beleuchtete Fotos werden auch im privaten Einsatz immer beliebter. Wir zeigen, wie Sie Leuchtrahmen und Co. einfach selbst bauen. "
"https://www.heise.de/hintergrund/Illegale-Handelsplattform-Silk-Road-Wie-das-Amazon-des-Darknet-aufflog-4954604.html";"Illegale Handelsplattform Silk Road: Wie das Amazon des Darknet aufflog | heise online";"Von 2011 bis 2013 war die Silk Road ein florierender Umschlagplatz für Drogen und Waffen im Darknet. Den Betreiber aufzuspüren erforderte etwas Geschick. "
"https://www.heise.de/ratgeber/Windows-WireGuard-VPN-fuer-Standardbenutzer-6221971.html";"Windows: WireGuard-VPN für Standardbenutzer | heise online";"Unter Windows erlaubt WireGuard nur Admins den Zugriff. In der Dokumentation finden sich Tricks, wie auch normale Nutzerkonten die VPN-Technik verwenden können."
"https://www.heise.de/ratgeber/Bilder-KI-Stable-Diffusion-lokal-installieren-und-betreiben-8113039.html";"Anleitung: KI-Bildgenerator Stable Diffusion lokal installieren und betreiben | heise online";"Mit Stable Diffusion kann die ganze Familie spielerisch den Umgang mit einer Bilder-KI erlernen. Dafür genügt ein ausrangierter Spiele-PC oder Gaming-Notebook."
"https://www.heise.de/hintergrund/Analyse-Waermepumpe-im-alten-Haus-Bilanz-des-ersten-Winters-9069386.html";"Analyse: Von Ölheizung auf Wärmepumpe im alten Haus – Bilanz des ersten Winters | heise online";"Von Öl- auf Luft-Wärmepumpen-Heizung: Wir analysieren die Daten des ersten Winters in einem Bestandshaus von 1979. Eine Analyse, wie sinnvoll der Schritt war."
"https://www.heise.de/tests/Schnelles-Ethernet-NBase-T-Switches-fuer-2-5-Gbit-s-im-Vergleichstest-9314113.html";"Schnelles Ethernet: NBase-T-Switches für 2,5 Gbit/s im Vergleichstest | heise online";"Ihr Heimnetz kann vermutlich mehr als nur Gigabit-Speed. Ein passender Switch beschleunigt es auf 2,5 Gbit/s. Wir haben preisgünstige Exemplare getestet."
"https://www.heise.de/ratgeber/Home-Assistant-Nina-Warnungen-auf-Dashboard-anzeigen-9342862.html";"Home Assistant: Nina-Warnungen auf Dashboard anzeigen lassen | heise online";"Achtung! Mit Home Assistant sehen Sie auf einen Blick, ob es eine aktuelle Warnmeldung für Ihren Ort gibt. Wir zeigen, wie das geht."
"https://www.heise.de/tests/Klavier-lernen-mit-Apps-Flowkey-Skoove-und-Simply-Piano-im-Test-9545579.html";"Klavier lernen mit Apps: Flowkey, Skoove und Simply Piano im Test | heise online";"Ohne starre Kurszeiten gleich loslegen mit den Lieblingssongs: Mit Klavier-Apps soll man spielerisch lernen und schnell Erfolg haben. So gut klappt’s wirklich."
"https://www.heise.de/tests/Drei-Monate-im-Praxistest-Das-bringt-ein-Heizungsluefter-wirklich-9602817.html";"Drei Monate im Praxistest: Das bringt ein Heizungslüfter​ wirklich | heise online";"Heizungslüfter versprechen mehr Komfort in der Wohnung und sollen gleichzeitig Heizkosten sparen. Wir haben getestet, was die Ventilatoren im Alltag taugen.​"
"https://www.heise.de/tests/Copilot-in-Office-KI-Helfer-in-Excel-Word-Powerpoint-und-Outlook-ausprobiert-9612021.html";"Copilot in Office: KI-Helfer in Excel, Word, Powerpoint und Outlook ausprobiert | heise online";"Microsofts KI-Assistent Copilot ist nun für mehr Office-365-Abonnenten verfügbar. Wir haben Copilot in Excel, Word, Powerpoint und Outlook ausprobiert."
"https://www.heise.de/ratgeber/Mac-mini-im-Eigenbau-Ryzen-Office-PC-als-Hackintosh-mit-macOS-14-9632928.html";"Mac mini im Eigenbau: Ryzen-Office-PC als Hackintosh mit macOS 14​ | heise online";"Unser Mini-PC-Bauvorschlag mit AMD Ryzen 5700G lässt sich überraschend einfach zum Hackintosh mit aktuellem macOS 14 umbauen.​ So funktioniert's."
"https://www.heise.de/tests/Erschwingliche-Infrarotkameras-im-Test-Waermelecks-und-Waermestaus-entdecken-9636517.html";"Erschwingliche Infrarotkameras im Test: Wärmelecks und Wärmestaus entdecken | heise online";"Infrarotkameras helfen beim Energiesparen, erkennen heißlaufende Bauteile im PC und machen Fußspuren auf kalten Böden sichtbar. Sechs Modelle im Vergleich."
"https://www.heise.de/ratgeber/Linux-Umstieg-Sicher-durch-die-Linux-Installation-9713955.html";"Linux-Umstieg: Sicher durch die Linux-Installation | heise online";"Linux Mint und Fedora Workstation kann man vor der Installation ausprobieren. Was gefällt, landet auf dem System. Mit unserer Anleitung klappt die Installation."
"https://www.heise.de/tests/Reolinks-RLC-823S2-im-Test-Netzwerkkamera-mit-16-fach-Zoom-9750056.html";"Reolinks RLC-823S2 im Test: Netzwerkkamera mit 16-fach-Zoom | heise online";"RLC-823S2 kommt mit Drehkopf daher, liefert gute 4K-Videoqualität und holt Entferntes ganz nah. Im Test fanden wir aber auch einige Hürden bei der Einrichtung."
"https://www.heise.de/tests/USB-SSD-Gehaeuse-mit-RAID-Funktionen-im-Test-9752360.html";"USB-SSD-Gehäuse mit RAID-Funktionen im Test | heise online";"Die vier USB-Gehäuse mit RAID-Funktionen für zwei SSDs versprechen, beim Defekt eines Datenträgers immer noch eine Sicherheitskopie zu haben. "
"https://www.heise.de/tests/Tageslichtwecker-im-Test-Sanft-aufwachen-mit-kuenstlicher-Sonne-9766294.html";"Tageslichtwecker im Test: Sanft aufwachen mit künstlicher Sonne | heise online";"In der dunklen Jahreszeit sollen Tageslichtwecker beim Aufwachen helfen. Wir testen fünf Modelle von Lumie, Philips, Beurer und Domigard. "
"https://www.heise.de/hintergrund/Gehaelter-2024-Das-verdienen-Softwareentwickler-in-Deutschland-9789328.html";"Gehälter 2024: Das verdienen Softwareentwickler in Deutschland  | heise online";"Unternehmen suchen händeringend nach Softwareentwicklern. Ihr Gehalt kann sich sehen lassen, hängt aber stark von der gewählten Spezialisierung ab."
"https://www.heise.de/ratgeber/Home-Assistant-und-IR-Blaster-Ventilator-smart-machen-9797475.html";"Home Assistant und IR-Blaster: Ventilator smart machen | heise online";"Nicht-smarte Geräte mit einer Infrarot-Fernbedienung lassen sich in Home Assistant einbinden. Wir zeigen Schritt-für-Schritt, wie das geht."
"https://www.heise.de/hintergrund/Haustechnik-Darf-ich-Split-Klimaanlagen-mit-R290-Propan-selbst-installieren-9798536.html";"Haustechnik: Darf ich Split-Klimaanlagen mit R290 (Propan) selbst installieren? | heise online";"Die strengen Verordnungen für Kältemittel gelten explizit nur für fluorierte Gase. Darf ich also mit R290 / Propan befüllte Klimaanlagen selbst installieren?"
"https://www.heise.de/ratgeber/Bauvorschlag-Leiser-sparsamer-Mini-PC-mit-Ryzen-5-8600G-9809382.html";"Bauvorschlag: Leiser, sparsamer Mini-PC mit Ryzen 5 8600G | heise online";"Unser PC-Bauvorschlag für einen 10-Watt-Mini mit Sechskernprozessor erledigt Alltagsaufgaben wie ein Großer. Mit einigen Tricks arbeitet er schön leise."
"https://www.heise.de/tests/15-Monitore-von-90-bis-220-Euro-im-Test-9816530.html";"15 Monitore von 90 bis 220 Euro im Test | heise online";"Ein neuer Monitor muss her, doch das Budget ist klein? Kein Problem! Wer die eigenen Anforderungen gut absteckt, muss keine faulen Kompromisse eingehen."
"https://www.heise.de/ratgeber/Zu-gross-zu-klein-Die-ideale-Groesse-des-Wechselrichters-9848763.html";"Zu groß, zu klein: Die ideale Größe des Wechselrichters | heise online";""Wechselrichterleistung kleiner als Solarleistung", das gehört eigentlich zu den Best Practices. Warum das so ist und was es sonst noch zu beachten gilt."
"https://www.heise.de/ratgeber/Smart-Home-Daten-von-Huawei-Solaranlage-in-Home-Assistant-einbinden-9858374.html";"Smart Home: Daten von Huawei-Solaranlage in Home Assistant einbinden​ | heise online";"Aktuelle Leistung, Akkustand, Verbrauch – wir zeigen, wie Sie die Daten einer Huawei-Anlage mit SUN2000-Wechselrichter in Home Assistant darstellen können.​"
"https://www.heise.de/ratgeber/Das-letzte-Support-Jahr-fuer-Windows-10-Auswirkungen-und-Auswege-9949932.html";"Das letzte Support-Jahr für Windows 10: Auswirkungen und Auswege | heise online";"Im Oktober 2025 sollen zum letzten Mal kostenlose Sicherheitsupdates für Windows 10 erscheinen. Wir beantworten die wichtigsten Fragen und zeigen Auswege."
"https://www.heise.de/ratgeber/Fuer-Elektronikprojekte-Ausgediente-Smartphones-als-Arduino-Ersatz-verwenden-9985811.html";"Für Elektronikprojekte: Ausgediente Smartphones als Arduino-Ersatz verwenden | heise online";"Mithilfe eines FTDI-Moduls kann man ein Smartphone wie einen Mikrocontroller benutzen und damit Elektronikprojekte umsetzen. Wir zeigen, wie das funktioniert."
"https://www.heise.de/ratgeber/Flight-Simulator-2024-optimal-einstellen-Der-grosse-Tuning-Guide-9996989.html";"Flight Simulator 2024 optimal einstellen: Der große Tuning-Guide | heise online";"Der Flight Simulator 2024 sieht wunderschön aus, braucht aber viel Leistung. Wir zeigen, wie Sie die Performance optimieren, ohne dass die Optik leidet."
"https://www.heise.de/hintergrund/So-stellt-sich-GitHub-die-Zukunft-des-Programmierens-vor-10001049.html";"So stellt sich GitHub die Zukunft des Programmierens vor | heise online";"Eine Milliarde Softwareentwickler und Programmieren ohne Code: GitHub-CPO Mario Rodriguez erklärt im Interview die Vision der Copilot-Macher."
"https://www.heise.de/ratgeber/Die-ideale-Ausstattung-fuer-eine-Bastel-und-Reparaturwerkstatt-10001124.html";"Die ideale Ausstattung für eine Bastel- und Reparaturwerkstatt | heise online";"Basteln mit Elektronik macht Spaß, ist lehrreich und die Hardware kostet heute kein Vermögen, sodass fast jeder loslegen kann. Tipps für das passende Werkzeug."
"https://www.heise.de/tests/iMac-M4-im-Test-Was-Apples-bunter-All-in-One-Mac-leistet-10008828.html";"iMac M4 im Test: Was Apples bunter All-in-One-Mac leistet | heise online";"Mit frischen Farben und M4-Chip geht der iMac 2024 an den Start, wahlweise mit entspiegeltem Display. Unser Test klärt, was die Neuerungen bringen."
"https://www.heise.de/tests/Smartes-Tuerschloss-im-Test-Nuki-Smart-Lock-Ultra-mit-schnellem-Motor-10017254.html";"Smartes Türschloss im Test: Nuki Smart Lock Ultra mit schnellem Motor | heise online";"Das Motorschloss soll im "Insane"-Modus eine Tür so flott wie von Hand ver- und entriegeln. Das Ergebnis ist bequem, aber der Montageaufwand ungewöhnlich hoch."
"https://www.heise.de/hintergrund/Analyse-Was-die-Kooperation-mit-Rivian-fuer-Volkswagen-Kunden-bedeutet-10025439.html";"Analyse: Was die Kooperation mit Rivian für Volkswagen-Kunden bedeutet | heise autos";"Durch die Kooperation mit Rivian erhält Volkswagen Zugriff auf eine fortschrittliche Elektronikarchitektur und Software. Die Folgen für Kunden: vermutlich groß."
"https://www.heise.de/ratgeber/Strippenziehen-leicht-gemacht-So-erhaelt-jedes-Zimmer-optimales-Internet-10027122.html";"Strippenziehen leicht gemacht: So erhält jedes Zimmer optimales Internet | heise online";"Wer auf jeder Etage und in jedem Zimmer optimales Netz haben will, setzt neben WLAN am besten LAN ein. Ethernet-Kabel zu verlegen ist nicht schwer. So geht's."
"https://www.heise.de/tests/Tuerwaechter-Schloss-mit-Apples-HomeKey-im-Test-10028799.html";"Türwächter: Schloss mit Apples HomeKey im Test | heise online";"Aqaras Smart Lock U200 öffnet und schließt Türen in Apple Home via HomeKey auf iPhone und Apple Watch. Wie funktioniert das in der Praxis?"
"https://www.heise.de/tests/Im-Test-Vier-Multifunktionsdrucker-fuer-Arbeitsgruppen-10028927.html";"Im Test: Vier Multifunktionsdrucker für Arbeitsgruppen | heise online";"Multifunktionsgeräte für Abteilungen drucken problemlos Tausende Seiten pro Monat, kopieren und scannen in Sekundenschnelle und verwalten viele Nutzer. "
"https://www.heise.de/tests/KI-gegen-Einsamkeit-So-koennen-Chatbots-helfen-10029370.html";"KI gegen Einsamkeit: So können Chatbots helfen | heise online";"KI-Bots sind auch an Weihnachten rund um die Uhr erreichbar. Wir haben Character.AI und Replika ausprobiert und Chancen und Risiken der Apps bewertet."
"https://www.heise.de/tests/MacBook-Pro-mit-M4-Max-im-Test-Top-Leistung-auch-fuer-unterwegs-10034275.html";"MacBook Pro mit M4 Max im Test: Top-Leistung auch für unterwegs | heise online";"Was leistet Apples neuer Spitzenchip M4 Max? Wir haben das mit einem hochgerüsteten 16" MacBook Pro 2024 getestet. "
"https://www.heise.de/hintergrund/Mobile-Quantencomputer-Warum-man-sie-braucht-und-was-sie-koennen-10034817.html";"Mobile Quantencomputer: Warum man sie braucht und was sie können | heise online";"Die Cyberagentur des Bundes fördert die Entwicklung mobiler Quantencomputer.  Mehrere Start-ups treten mit unterschiedlichen Ansätzen an."
"https://www.heise.de/hintergrund/Wie-smarte-Textilien-in-Zukunft-Streicheleinheiten-uebertragen-sollen-10039044.html";"Wie smarte Textilien in Zukunft Streicheleinheiten übertragen sollen | heise online";"Smart Materials in Textilien könnten in Zukunft online übermittelte Streicheleinheiten wiedergeben – menschliche Nähe mit Körperkontakt im virtuellen Raum."
"https://www.heise.de/ratgeber/So-installieren-Sie-Windows-11-auf-dem-Raspi-5-10057881.html";"So installieren Sie Windows 11 auf dem Raspi 5 | heise online";"Über Windows 10 und 11 auf dem Raspberry Pi haben wir schon ein paar Mal berichtet – auf den 3er- und 4er-Raspis war es lahm, ist es mit einem Raspi 5 besser?"
"https://www.heise.de/ratgeber/Anleitung-Alte-USB-Ports-durch-USB-C-ersetzen-10080913.html";"Anleitung: Alte USB-Ports durch USB-C ersetzen | heise online";"Oft hat man noch Geräte mit Micro-USB oder Mini-USB. Wie man den Port eines solchen Gerätes durch USB-C-ersetzt, zeigen wir in diesem Artikel."
"https://www.heise.de/hintergrund/Wi-Fi-7-Technik-und-Anbieter-im-Ueberblick-10082236.html";"Wi-Fi 7: Technik und Anbieter im Überblick | heise online";"Ausgereiften Geräten für Wi-Fi 6E stehen erste Modelle für den neuen Standard Wi-Fi 7 gegenüber, die die neue Norm aber noch lange nicht ausreizen."
"https://www.heise.de/tests/Test-VW-ID-3-GTX-Performance-Endlich-gereift-10103521.html";"Test VW ID.3 GTX Performance: Endlich gereift | heise autos";"Vier Jahre nach der Vorstellung hat der ID.3 eine beeindruckende Reife erreicht, die er von Anfang an hätte haben sollen. Nun wird er unterschätzt. Ein Test"
"https://www.heise.de/tests/Das-leistet-das-Satelliten-Netzwerk-Starlink-2024-10169180.html";"Starlink v3 im Test: Das leistet das Satelliten-Netzwerk | heise online";"Drei Jahre nach dem Deutschland-Start von Starlink ist der Preis gesunken, die Satmodems sind geschrumpft und die Datenrate gestiegen. Wir haben das getestet."
"https://www.heise.de/ratgeber/36-handverlesene-Geschenketipps-zu-Weihnachten-2024-10175324.html";"36 handverlesene Geschenketipps zu Weihnachten 2024 | heise online";"Ein wenig Inspiration: auch dieses Jahr hat die c't-Redaktion wieder spannende und nützliche Weihnachtsgeschenk-Tipps für Technikinteressierte zusammengestellt."
"https://www.heise.de/tests/Test-Peugeot-e-5008-Der-wird-noch-besser-10175575.html";"Test Peugeot e-5008: Der wird noch besser | heise autos";"Der e-5008 ist der aktuell eines der größten Modelle auf dieser Plattform. Das E-SUV fährt angenehm, doch wir empfehlen, ein großes Update abzuwarten. "
"https://www.heise.de/ratgeber/Top-Fotos-auf-Knopfdruck-Tipps-fuer-das-Fotografieren-mit-den-neuen-iPhones-10183678.html";"Top-Fotos auf Knopfdruck: Tipps für das Fotografieren mit den neuen iPhones | heise online";"Die Kameras von iPhone 16 und 16 Pro liefern eine höhere Qualität als die der Vorgänger, dazu kommen ein neuen Button und weitere praktische Funktionen."
"https://www.heise.de/ratgeber/iPad-gemeinsam-nutzen-So-geht-s-10183690.html";"iPad gemeinsam nutzen: So geht's | heise online";"Viele Familien und andere Wohngemeinschaften möchten sich ein iPad teilen. Apple sieht allerdings keinen Mehrbenutzermodus vor. Unsere Tipps helfen."
"https://www.heise.de/hintergrund/So-wird-man-Astronaut-Bewerbung-Ausbildung-und-Gehalt-10185884.html";"So wird man Astronaut: Bewerbung, Ausbildung und Gehalt | heise online";"Wer Astronaut werden will, muss Unmengen an Tests, Fragebögen und Trainings überstehen. Ein Überblick für alle Weltraum-Fans."
"https://www.heise.de/tests/Fitnessarmbaender-im-Test-Garmin-Fitbit-Xiaomi-und-Huawei-10186452.html";"Fitnessarmbänder im Test: Garmin, Fitbit, Xiaomi und Huawei | heise online";"Schon günstige Fitnessarmbänder für rund 40 Euro bieten gutes Tracking und lange Akkulaufzeiten. Teurere Modelle punkten dazu mit Extras wie mobilem Bezahlen."
"https://www.heise.de/ratgeber/Softwareentwicklung-C-20-Coroutinen-effizient-verwenden-Teil-1-10187231.html";"Softwareentwicklung: C++20-Coroutinen effizient verwenden, Teil 1 | heise online";"Coroutinen sind ein mächtiges Feature in C++. Sie erlauben, asynchronen, nicht blockierenden Code zu schreiben."
"https://www.heise.de/tests/Mini-Aceman-SE-im-Test-Kleines-E-SUV-bietet-reichlich-Fahrfreude-10190666.html";"Mini Aceman SE im Test: Kleines E-SUV bietet reichlich Fahrfreude | heise autos";"Der Aceman ist agil, klein, aber variabel und mit einem spürbaren Plus an Platz. Selbst der Preis ist nicht abgehoben. Nur die Batterie dürfte noch größer sein."
